,text,ipa,syllables,stress,audio_files,audio_urls
91,تلميذ,tɪlˈmiːz,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تلميذ.wav,https://upload.wikimedia.org/wikipedia/commons/a/ac/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%84%D9%85%D9%8A%D8%B0.wav
92,تمام,taˈmæːm,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-تمام.wav,https://upload.wikimedia.org/wikipedia/commons/f/f0/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%AA%D9%85%D8%A7%D9%85.wav
93,تمساح,tɪmˈsæːħ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تمساح.wav,https://upload.wikimedia.org/wikipedia/commons/d/da/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%85%D8%B3%D8%A7%D8%AD.wav
94,تنتين,tɪnˈteːn,2,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-تنتين.wav,https://upload.wikimedia.org/wikipedia/commons/9/90/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D8%AA%D9%86%D8%AA%D9%8A%D9%86.wav
95,تنويم,tanˈwiːm,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تنويم.wav,https://upload.wikimedia.org/wikipedia/commons/2/2b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%86%D9%88%D9%8A%D9%85.wav
96,توتالأرض,tuːt ɪlˈʔɑrdˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-توت الأرض.wav,https://upload.wikimedia.org/wikipedia/commons/f/ff/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%88%D8%AA_%D8%A7%D9%84%D8%A3%D8%B1%D8%B6.wav
97,جاكيت,ʒaˈkeːt,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جاكيت.wav,https://upload.wikimedia.org/wikipedia/commons/b/b8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%A7%D9%83%D9%8A%D8%AA.wav
98,جدار,ʒɪˈdɑːrˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جدار.wav,https://upload.wikimedia.org/wikipedia/commons/9/99/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%AF%D8%A7%D8%B1.wav
99,جرار,ʒɑrˤˈrˤɑːrˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جرّار.wav,https://upload.wikimedia.org/wikipedia/commons/1/13/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%B1%D9%91%D8%A7%D8%B1.wav
100,جربان,ʒʊrˈbæːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جربان.wav,https://upload.wikimedia.org/wikipedia/commons/6/65/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%B1%D8%A8%D8%A7%D9%86.wav
101,جميل,ʒaˈmiːl,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جميل.wav,https://upload.wikimedia.org/wikipedia/commons/0/09/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%85%D9%8A%D9%84.wav
102,جنوب,ʒaˈnuːb,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جنوب.wav,https://upload.wikimedia.org/wikipedia/commons/1/1a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%86%D9%88%D8%A8.wav
103,جنين,ʒɪˈniːn,2,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-جنين.wav,https://upload.wikimedia.org/wikipedia/commons/0/0d/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AC%D9%86%D9%8A%D9%86.wav
104,جهاز,ʒɪˈhæːz,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جهاز.wav,https://upload.wikimedia.org/wikipedia/commons/0/0f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%87%D8%A7%D8%B2.wav
105,جوال,ʒawˈwæːl,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جوّال.wav,https://upload.wikimedia.org/wikipedia/commons/9/96/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%88%D9%91%D8%A7%D9%84.wav
106,جوعان,ʒuˈʕæːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-جوعان.wav,https://upload.wikimedia.org/wikipedia/commons/9/9e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%88%D8%B9%D8%A7%D9%86.wav
107,حبيب,ħaˈbiːb,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-حبيب.wav,https://upload.wikimedia.org/wikipedia/commons/b/b1/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%AD%D8%A8%D9%8A%D8%A8.wav
108,حرام,ħaˈrˤɑːm,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-احرام.wav,https://upload.wikimedia.org/wikipedia/commons/2/2f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A7%D8%AD%D8%B1%D8%A7%D9%85.wav
109,حزين,ħaˈziːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حزين.wav,https://upload.wikimedia.org/wikipedia/commons/a/ac/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%B2%D9%8A%D9%86.wav
110,حشيش,ħaˈʃiːʃ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حشيش.wav,https://upload.wikimedia.org/wikipedia/commons/5/5f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%B4%D9%8A%D8%B4.wav
111,حفيد,ħaˈfiːd,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حفيد.wav,https://upload.wikimedia.org/wikipedia/commons/e/e2/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%81%D9%8A%D8%AF.wav
112,حكيم,ħaˈkiːm,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حكيم.wav,https://upload.wikimedia.org/wikipedia/commons/b/b7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%83%D9%8A%D9%85.wav
113,حلال,ħaˈlæːl,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حلال.wav,https://upload.wikimedia.org/wikipedia/commons/1/11/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%84%D8%A7%D9%84.wav
114,حليب,ħaˈliːb,2,2,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-حليب.wav,https://upload.wikimedia.org/wikipedia/commons/4/44/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D8%AD%D9%84%D9%8A%D8%A8.wav
115,حماة,ħaˈmæː,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حماة.wav,https://upload.wikimedia.org/wikipedia/commons/8/81/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%85%D8%A7%D8%A9.wav
116,حماس,ħaˈmæːs,2,2,LL-Q55633582 (ajp)-Mohammad-LPA-حماس.wav,https://upload.wikimedia.org/wikipedia/commons/d/df/LL-Q55633582_%28ajp%29-Mohammad-LPA-%D8%AD%D9%85%D8%A7%D8%B3.wav
117,0حمام,ħamˈmæːm,2,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-حمام.wav,https://upload.wikimedia.org/wikipedia/commons/7/7f/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AD%D9%85%D8%A7%D9%85.wav
118,حمام,ħaˈmæːm,2,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-حمام.wav,https://upload.wikimedia.org/wikipedia/commons/7/7f/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AD%D9%85%D8%A7%D9%85.wav
119,حميان,ħamˈjæːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حميان.wav,https://upload.wikimedia.org/wikipedia/commons/6/63/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%85%D9%8A%D8%A7%D9%86.wav
120,حياة,ħaˈjæː,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-حياة.wav,https://upload.wikimedia.org/wikipedia/commons/9/9f/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%AD%D9%8A%D8%A7%D8%A9.wav
121,حيوان,ħajˈwæːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حيوان.wav,https://upload.wikimedia.org/wikipedia/commons/e/ee/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%8A%D9%88%D8%A7%D9%86.wav
122,ختيار,xɪtˈjɑːrˤ,2,2,LL-Q55633582 (ajp)-Basil (AdrianAbdulBaha)-ختيار.wav,https://upload.wikimedia.org/wikipedia/commons/7/77/LL-Q55633582_%28ajp%29-Basil_%28AdrianAbdulBaha%29-%D8%AE%D8%AA%D9%8A%D8%A7%D8%B1.wav
123,خجلان,xaʒˈlæːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خجلان.wav,https://upload.wikimedia.org/wikipedia/commons/a/a7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%AC%D9%84%D8%A7%D9%86.wav
124,خدام,xadˈdæːm,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خدّام.wav,https://upload.wikimedia.org/wikipedia/commons/3/3b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%AF%D9%91%D8%A7%D9%85.wav
125,خربان,xɑrˤˈbɑːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-خَربان.wav,https://upload.wikimedia.org/wikipedia/commons/5/55/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AE%D9%8E%D8%B1%D8%A8%D8%A7%D9%86.wav
126,خروف,xaˈruːf,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خروف.wav,https://upload.wikimedia.org/wikipedia/commons/a/ad/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%B1%D9%88%D9%81.wav
127,خريف,xaˈriːf,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خريف.wav,https://upload.wikimedia.org/wikipedia/commons/a/a9/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%B1%D9%8A%D9%81.wav
128,خطيب,xɑˈtˤiːb,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خطيب.wav,https://upload.wikimedia.org/wikipedia/commons/6/6b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%B7%D9%8A%D8%A8.wav
129,خفاش,xafˈfæːʃ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خفّاش.wav,https://upload.wikimedia.org/wikipedia/commons/7/7a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D9%81%D9%91%D8%A7%D8%B4.wav
130,خفيف,xaˈfiːf,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خفيف.wav,https://upload.wikimedia.org/wikipedia/commons/2/2e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D9%81%D9%8A%D9%81.wav
131,خلال,xɪˈlæːl,2,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-خلال.wav,https://upload.wikimedia.org/wikipedia/commons/c/c3/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AE%D9%84%D8%A7%D9%84.wav
132,خمسين,xamˈsiːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-50.wav,https://upload.wikimedia.org/wikipedia/commons/a/a7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-50.wav
133,خنزير,xanˈziːr,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خنزير.wav,https://upload.wikimedia.org/wikipedia/commons/8/87/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D9%86%D8%B2%D9%8A%D8%B1.wav
134,خيار,xɪˈjɑːrˤ,2,2,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-خيار.wav,https://upload.wikimedia.org/wikipedia/commons/0/01/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D8%AE%D9%8A%D8%A7%D8%B1.wav
135,دبان,dubˈbæːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-دبان.wav,https://upload.wikimedia.org/wikipedia/commons/c/ca/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D8%A8%D8%A7%D9%86.wav
136,دفيان,dafˈjæːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-دفيان.wav,https://upload.wikimedia.org/wikipedia/commons/e/ec/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D9%81%D9%8A%D8%A7%D9%86.wav
137,دقيقة,daˈʔiːʔa,2,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-دَقيقة.wav,https://upload.wikimedia.org/wikipedia/commons/d/d4/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D8%AF%D9%8E%D9%82%D9%8A%D9%82%D8%A9.wav
138,دكان,dukˈkæːn,2,2,LL-Q55633582 (ajp)-AmmanM (AdrianAbdulBaha)-دكّان.wav,https://upload.wikimedia.org/wikipedia/commons/2/2b/LL-Q55633582_%28ajp%29-AmmanM_%28AdrianAbdulBaha%29-%D8%AF%D9%83%D9%91%D8%A7%D9%86.wav
139,دكتور,dʊkˈtoːr,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-دكتور.wav,https://upload.wikimedia.org/wikipedia/commons/c/c0/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D9%83%D8%AA%D9%88%D8%B1.wav
140,دمشق,dɪˈmaʃq,2,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-دمشق.wav,https://upload.wikimedia.org/wikipedia/commons/6/64/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AF%D9%85%D8%B4%D9%82.wav
141,دوام,daˈwæːm,2,2,LL-Q55633582 (ajp)-AmmanM (AdrianAbdulBaha)-دوام.wav,https://upload.wikimedia.org/wikipedia/commons/f/f9/LL-Q55633582_%28ajp%29-AmmanM_%28AdrianAbdulBaha%29-%D8%AF%D9%88%D8%A7%D9%85.wav
142,دينار,diˈnɑːrˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-دينار.wav,https://upload.wikimedia.org/wikipedia/commons/5/5c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D9%8A%D9%86%D8%A7%D8%B1.wav
143,ربيع,rˤɑˈbiːʕ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ربيع.wav,https://upload.wikimedia.org/wikipedia/commons/5/54/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D8%A8%D9%8A%D8%B9.wav
144,رجال,rɪʒˈʒæːl,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-رجّال.wav,https://upload.wikimedia.org/wikipedia/commons/7/76/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D8%AC%D9%91%D8%A7%D9%84.wav
145,رمزور,ramˈzoːr,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-رمزور.wav,https://upload.wikimedia.org/wikipedia/commons/1/1c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D9%85%D8%B2%D9%88%D8%B1.wav
146,ريحان,riˈħæːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-ريحان.wav,https://upload.wikimedia.org/wikipedia/commons/2/26/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B1%D9%8A%D8%AD%D8%A7%D9%86.wav
147,زتون,zed.zaˈtuːn,3,3,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-زيت زتون.wav,https://upload.wikimedia.org/wikipedia/commons/d/d6/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B2%D9%8A%D8%AA_%D8%B2%D8%AA%D9%88%D9%86.wav
148,زعلان,zaʕˈlæːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-زَعلان.wav,https://upload.wikimedia.org/wikipedia/commons/5/52/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B2%D9%8E%D8%B9%D9%84%D8%A7%D9%86.wav
149,زمان,zaˈmæːn,2,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-زَمان.wav,https://upload.wikimedia.org/wikipedia/commons/e/e3/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D8%B2%D9%8E%D9%85%D8%A7%D9%86.wav
150,زميل,zaˈmiːl,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-زميل.wav,https://upload.wikimedia.org/wikipedia/commons/e/eb/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B2%D9%85%D9%8A%D9%84.wav
151,زهقان,zahˈʔæːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-زَهقان.wav,https://upload.wikimedia.org/wikipedia/commons/e/ef/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B2%D9%8E%D9%87%D9%82%D8%A7%D9%86.wav
152,سبعين,sabˈʕiːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-70.wav,https://upload.wikimedia.org/wikipedia/commons/d/de/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-70.wav
153,ستعش,sitˤˈtˤɑʃ,2,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-16.wav,https://upload.wikimedia.org/wikipedia/commons/1/13/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-16.wav
154,ستيان,sɪtˈjæːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ستيان.wav,https://upload.wikimedia.org/wikipedia/commons/6/6e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D8%AA%D9%8A%D8%A7%D9%86.wav
155,ستين,sɪtˈtiːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-60.wav,https://upload.wikimedia.org/wikipedia/commons/6/65/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-60.wav
156,سحاب,saħˈħæːb,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سحّاب.wav,https://upload.wikimedia.org/wikipedia/commons/c/c8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D8%AD%D9%91%D8%A7%D8%A8.wav
157,سريع,saˈriːʕ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سريع.wav,https://upload.wikimedia.org/wikipedia/commons/e/ef/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D8%B1%D9%8A%D8%B9.wav
158,سشوار,sɪʃˈwɑːrˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سشوار.wav,https://upload.wikimedia.org/wikipedia/commons/b/b8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D8%B4%D9%88%D8%A7%D8%B1.wav
159,سعيد,saˈʕiːd,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سعيد.wav,https://upload.wikimedia.org/wikipedia/commons/1/1b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D8%B9%D9%8A%D8%AF.wav
160,سكران,sakˈrˤɑːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-سَكران.wav,https://upload.wikimedia.org/wikipedia/commons/c/c5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B3%D9%8E%D9%83%D8%B1%D8%A7%D9%86.wav
161,سلام,saˈlæːm,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سلام.wav,https://upload.wikimedia.org/wikipedia/commons/7/72/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D9%84%D8%A7%D9%85.wav
162,سهران,sɑhˈrˤɑːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-سَهران.wav,https://upload.wikimedia.org/wikipedia/commons/5/55/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B3%D9%8E%D9%87%D8%B1%D8%A7%D9%86.wav
163,شاكوش,ʃaˈkuːʃ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شاكوش.wav,https://upload.wikimedia.org/wikipedia/commons/8/83/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D8%A7%D9%83%D9%88%D8%B4.wav
164,شباب,ʃaˈbæːb,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-شباب.wav,https://upload.wikimedia.org/wikipedia/commons/8/86/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%B4%D8%A8%D8%A7%D8%A8.wav
165,شباك,ʃubˈbæːk,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شباك.wav,https://upload.wikimedia.org/wikipedia/commons/5/53/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D8%A8%D8%A7%D9%83.wav
166,شبعان,ʃabˈʕæːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-شَبعان.wav,https://upload.wikimedia.org/wikipedia/commons/c/ca/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B4%D9%8E%D8%A8%D8%B9%D8%A7%D9%86.wav
167,شتات,ʃaˈtæːt,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-شتات.wav,https://upload.wikimedia.org/wikipedia/commons/8/83/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B4%D8%AA%D8%A7%D8%AA.wav
168,شحاد,ʃaħˈħæːd,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شحّاد.wav,https://upload.wikimedia.org/wikipedia/commons/0/02/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D8%AD%D9%91%D8%A7%D8%AF.wav
169,شراب,ʃaˈrˤɑːb,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-شراب.wav,https://upload.wikimedia.org/wikipedia/commons/6/64/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B4%D8%B1%D8%A7%D8%A8.wav
170,شراع,ʃɪˈrɑːʕ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شراع.wav,https://upload.wikimedia.org/wikipedia/commons/4/4a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D8%B1%D8%A7%D8%B9.wav
171,شطرنج,ʃɑtˤˈrˤɑnʒ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شطرنج.wav,https://upload.wikimedia.org/wikipedia/commons/8/87/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D8%B7%D8%B1%D9%86%D8%AC.wav
172,شغال,ʃaɣˈɣæːl,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شغّال.wav,https://upload.wikimedia.org/wikipedia/commons/6/6c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D8%BA%D9%91%D8%A7%D9%84.wav
173,شغيل,ʃaɣˈɣiːl,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شغّيل.wav,https://upload.wikimedia.org/wikipedia/commons/0/0f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D8%BA%D9%91%D9%8A%D9%84.wav
174,شمال,ʃaˈmæːl,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-شمال.wav,https://upload.wikimedia.org/wikipedia/commons/8/89/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%B4%D9%85%D8%A7%D9%84.wav
175,شوبان,ʃawˈbæːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-شوبان.wav,https://upload.wikimedia.org/wikipedia/commons/9/96/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B4%D9%88%D8%A8%D8%A7%D9%86.wav
176,شوفير,ʃʊˈfeːr,2,2,LL-Q55633582 (ajp)-AmmanM (AdrianAbdulBaha)-شوفير.wav,https://upload.wikimedia.org/wikipedia/commons/e/ec/LL-Q55633582_%28ajp%29-AmmanM_%28AdrianAbdulBaha%29-%D8%B4%D9%88%D9%81%D9%8A%D8%B1.wav
177,صابون,sˤɑˈbuːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صابون.wav,https://upload.wikimedia.org/wikipedia/commons/7/72/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D8%A7%D8%A8%D9%88%D9%86.wav
178,صالون,sˤɑˈloːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صالون.wav,https://upload.wikimedia.org/wikipedia/commons/5/5c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D8%A7%D9%84%D9%88%D9%86.wav
179,صبور,sˤɑˈbuːr,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صبور.wav,https://upload.wikimedia.org/wikipedia/commons/8/82/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D8%A8%D9%88%D8%B1.wav
180,صديق,sˤɑˈdˤiːq,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-صديق.wav,https://upload.wikimedia.org/wikipedia/commons/f/f7/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%B5%D8%AF%D9%8A%D9%82.wav
