fileName,name,duration,intensity1,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensity10,meanIntensity
file591.TextGrid,1,0.210,17,54,75,81,82,79,76,72,69,68,70.686
file591.TextGrid,2,0.420,68,70,67,70,68,70,70,62,53,35,65.026
file592.TextGrid,1,0.320,11,49,73,77,73,62,61,61,59,57,60.813
file592.TextGrid,2,0.260,57,73,68,66,73,74,72,55,36,20,62.002
file593.TextGrid,1,0.160,43,63,75,80,78,66,60,59,60,65,66.293
file593.TextGrid,2,0.440,65,69,75,74,72,68,60,50,45,42,63.209
file594.TextGrid,1,0.230,29,68,78,79,79,76,76,74,67,66,72.074
file594.TextGrid,2,0.510,66,69,80,74,72,59,54,47,39,32,61.358
file595.TextGrid,1,0.390,23,65,72,80,73,71,62,64,66,59,66.399
file595.TextGrid,2,0.410,59,75,77,76,66,61,53,47,39,32,59.371
file596.TextGrid,1,0.400,12,36,42,47,54,84,82,79,74,72,60.448
file596.TextGrid,2,0.380,72,53,54,55,50,72,71,68,60,37,59.921
file597.TextGrid,1,0.300,4,35,49,60,62,62,65,80,82,78,60.098
file597.TextGrid,2,0.320,78,61,58,58,66,74,73,71,64,48,65.274
file598.TextGrid,1,0.230,54,79,81,76,75,73,75,76,73,74,75.158
file598.TextGrid,2,0.430,74,75,73,74,68,57,48,45,37,29,59.256
file599.TextGrid,1,0.420,18,56,60,61,76,78,79,80,81,64,69.466
file599.TextGrid,2,0.440,64,48,47,78,80,80,75,65,52,27,63.596
file6.TextGrid,1,0.180,62,62,65,73,78,81,81,80,78,76,74.096
file6.TextGrid,2,0.290,76,74,73,73,73,74,73,70,58,28,69.314
file60.TextGrid,1,0.200,20,53,73,84,84,85,84,84,83,82,75.383
file60.TextGrid,2,0.330,82,82,84,84,79,66,64,63,63,58,72.603
file600.TextGrid,1,0.240,43,71,74,76,84,85,85,85,84,83,78.815
file600.TextGrid,2,0.570,83,77,84,83,67,61,60,50,45,40,65.720
file601.TextGrid,1,0.120,39,58,68,71,73,76,77,76,75,71,69.953
file601.TextGrid,2,0.290,71,69,70,64,76,78,79,79,77,68,73.113
file602.TextGrid,1,0.380,9,48,55,63,65,62,83,83,65,58,63.189
file602.TextGrid,2,0.430,58,76,80,79,64,55,52,51,48,46,61.698
file603.TextGrid,1,0.290,20,55,72,76,73,72,72,72,72,69,67.400
file603.TextGrid,2,0.370,69,64,61,69,73,72,72,65,63,61,67.188
file604.TextGrid,1,0.270,21,55,70,74,80,80,79,80,75,72,71.056
file604.TextGrid,2,0.310,72,68,72,72,70,61,56,51,49,46,62.023
file605.TextGrid,1,0.070,70,72,73,73,74,74,73,72,70,67,72.143
file605.TextGrid,2,0.290,67,64,67,70,68,66,61,52,49,36,61.047
file606.TextGrid,1,0.420,9,32,39,46,67,81,79,76,70,69,59.229
file606.TextGrid,2,0.270,69,56,53,58,69,71,70,68,63,46,63.153
file607.TextGrid,1,0.280,42,50,55,63,66,71,75,77,79,74,66.417
file607.TextGrid,2,0.510,74,61,79,74,57,54,55,52,52,51,61.126
file608.TextGrid,1,0.220,29,50,58,56,67,73,71,71,70,70,62.833
file608.TextGrid,2,0.690,70,71,73,72,70,63,53,46,35,18,58.748
file609.TextGrid,1,0.480,3,45,58,57,69,81,73,72,75,77,64.146
file609.TextGrid,2,0.450,77,81,80,74,60,65,67,65,63,58,69.325
file61.TextGrid,1,0.140,44,54,68,71,63,69,70,73,78,81,67.744
file61.TextGrid,2,0.560,81,78,62,76,80,67,59,48,34,23,60.942
file610.TextGrid,1,0.200,27,39,55,61,61,59,77,80,80,72,62.700
file610.TextGrid,2,0.450,72,64,79,76,75,67,61,49,44,40,63.511
file611.TextGrid,1,0.210,25,47,59,63,62,66,82,84,85,79,66.807
file611.TextGrid,2,0.730,79,74,80,79,77,69,57,56,42,32,65.770
file612.TextGrid,1,0.240,29,50,62,65,65,65,67,68,71,69,62.293
file612.TextGrid,2,0.370,69,65,63,63,59,69,65,57,45,49,60.655
file613.TextGrid,1,0.210,27,42,54,59,56,74,76,65,57,53,58.023
file613.TextGrid,2,0.300,53,76,77,78,77,62,58,53,46,47,64.105
file614.TextGrid,1,0.390,33,66,77,78,72,74,77,77,78,68,72.401
file614.TextGrid,2,0.210,68,63,58,54,53,52,47,46,39,36,51.502
file615.TextGrid,1,0.200,37,64,78,81,84,84,84,83,76,70,76.429
file615.TextGrid,2,0.270,70,62,65,65,65,66,64,58,49,42,61.064
file616.TextGrid,1,0.550,24,55,64,79,77,75,76,74,61,43,66.525
file616.TextGrid,2,0.070,43,43,45,46,48,49,49,48,48,48,46.899
file617.TextGrid,1,0.220,21,49,61,61,64,71,69,72,74,74,63.318
file617.TextGrid,2,0.560,74,84,82,78,73,64,54,51,45,32,64.599
file618.TextGrid,1,0.170,24,29,34,38,41,55,76,79,76,70,53.017
file618.TextGrid,2,0.410,70,65,78,78,79,79,70,61,58,49,69.702
file619.TextGrid,1,0.310,32,51,58,64,71,74,78,78,75,65,66.717
file619.TextGrid,2,0.500,65,60,52,56,66,76,73,60,51,13,60.037
file62.TextGrid,1,0.450,63,66,69,81,82,79,72,64,59,64,70.007
file62.TextGrid,2,0.390,64,78,78,75,70,61,64,62,58,41,66.358
file620.TextGrid,1,0.210,29,48,63,66,64,74,80,74,65,59,64.048
file620.TextGrid,2,0.420,59,75,79,79,76,64,52,45,44,38,62.520
file621.TextGrid,1,0.050,72,73,73,74,73,72,70,67,65,63,70.402
file621.TextGrid,2,0.550,63,53,62,81,82,81,79,75,51,39,67.814
file622.TextGrid,1,0.270,20,62,79,82,80,76,71,69,65,54,69.768
file622.TextGrid,2,0.470,54,42,39,67,71,66,59,59,52,38,55.018
file623.TextGrid,1,0.180,53,67,69,72,77,80,80,79,77,75,73.906
file623.TextGrid,2,0.290,75,75,71,70,71,74,69,64,52,42,67.417
file624.TextGrid,1,0.320,56,76,82,79,73,68,65,60,54,56,67.942
file624.TextGrid,2,0.330,56,69,75,74,72,72,65,54,50,44,64.634
file625.TextGrid,1,0.260,15,42,55,61,60,70,77,75,75,69,61.810
file625.TextGrid,2,0.420,69,58,53,78,76,72,69,59,52,46,64.114
file626.TextGrid,1,0.200,17,33,49,55,59,61,60,67,76,76,56.010
file626.TextGrid,2,0.460,76,76,77,78,76,71,71,65,50,50,69.706
file627.TextGrid,1,0.070,57,67,76,82,86,87,88,87,85,82,80.897
file627.TextGrid,2,0.580,82,80,85,84,77,63,62,53,44,32,67.239
file628.TextGrid,1,0.260,26,55,63,75,83,82,75,75,69,74,69.726
file628.TextGrid,2,0.350,74,81,81,82,79,70,59,55,48,46,68.294
file629.TextGrid,1,0.400,19,67,73,69,68,68,68,66,59,59,65.051
file629.TextGrid,2,0.600,59,83,80,77,70,69,67,66,62,38,70.120
file63.TextGrid,1,0.210,10,24,38,53,72,80,69,67,66,57,55.987
file63.TextGrid,2,0.340,57,55,47,72,68,63,54,47,43,37,54.639
file630.TextGrid,1,0.390,17,36,50,58,57,81,82,81,67,57,61.271
file630.TextGrid,2,0.740,57,61,55,73,75,61,49,49,50,38,57.698
file631.TextGrid,1,0.130,37,46,61,67,70,71,71,72,70,66,64.473
file631.TextGrid,2,0.500,66,64,60,69,70,65,66,62,54,36,62.173
file632.TextGrid,1,0.250,53,72,70,62,61,77,79,76,74,75,70.745
file632.TextGrid,2,0.430,75,75,78,80,78,66,56,55,58,49,68.387
file633.TextGrid,1,0.410,4,61,69,67,66,73,70,53,56,58,60.886
file633.TextGrid,2,0.360,58,72,76,74,72,63,61,49,48,45,63.493
file634.TextGrid,1,0.190,20,28,47,55,58,66,79,79,80,79,59.969
file634.TextGrid,2,0.420,79,76,75,77,74,77,71,59,55,45,69.382
file635.TextGrid,1,0.310,51,64,68,73,72,73,73,72,71,71,69.752
file635.TextGrid,2,0.520,71,73,73,72,71,69,67,62,57,37,66.769
file636.TextGrid,1,0.140,20,23,37,45,51,55,70,77,76,72,53.469
file636.TextGrid,2,0.560,72,71,75,77,78,74,65,57,43,28,65.706
file637.TextGrid,1,0.190,21,41,54,59,62,57,62,77,77,75,59.715
file637.TextGrid,2,0.180,75,75,75,75,75,75,76,76,75,68,74.887
file638.TextGrid,1,0.230,47,72,75,75,73,74,75,76,76,76,73.437
file638.TextGrid,2,0.660,76,75,75,74,72,67,52,47,38,42,62.778
file639.TextGrid,1,0.450,2,55,65,62,62,62,83,83,71,70,65.700
file639.TextGrid,2,0.430,70,71,70,71,75,74,71,61,48,40,66.305
file64.TextGrid,1,0.190,44,74,78,75,76,75,74,74,76,75,74.057
file64.TextGrid,2,0.440,75,75,74,77,71,64,56,50,39,28,61.924
file640.TextGrid,1,0.430,46,66,70,67,83,77,63,56,48,42,64.788
file640.TextGrid,2,0.520,42,39,65,77,74,68,70,62,50,30,60.934
file641.TextGrid,1,0.230,39,72,81,82,71,63,61,61,61,66,67.164
file641.TextGrid,2,0.470,66,80,84,76,65,65,57,52,50,51,66.194
file642.TextGrid,1,0.290,81,82,82,83,83,83,81,76,69,67,79.013
file642.TextGrid,2,0.390,67,75,75,71,67,65,64,60,48,24,63.177
file643.TextGrid,1,0.300,35,65,68,71,80,79,76,73,75,77,71.783
file643.TextGrid,2,0.270,77,79,77,75,73,72,70,67,61,56,71.167
file644.TextGrid,1,0.280,61,71,69,71,72,74,75,74,74,68,72.025
file644.TextGrid,2,0.460,68,66,78,78,74,60,53,48,43,42,62.155
file645.TextGrid,1,0.330,11,33,41,44,59,75,75,69,72,56,55.466
file645.TextGrid,2,0.630,56,51,58,75,73,75,61,57,49,17,59.855
file646.TextGrid,1,0.630,1,59,68,80,70,56,49,66,77,56,62.336
file646.TextGrid,2,0.050,56,56,55,55,54,53,52,51,50,48,53.069
file647.TextGrid,1,0.130,21,54,65,62,72,77,76,73,71,69,66.393
file647.TextGrid,2,0.600,69,75,76,71,65,54,49,36,35,29,56.845
file648.TextGrid,1,0.310,20,54,65,68,74,78,68,59,60,73,62.921
file648.TextGrid,2,0.160,73,75,73,74,70,60,53,47,41,35,60.871
file649.TextGrid,1,0.260,51,73,75,79,80,77,75,73,70,66,73.890
file649.TextGrid,2,0.230,66,55,54,55,61,67,67,65,62,48,60.427
file65.TextGrid,1,0.430,64,68,75,85,81,69,60,55,38,10,63.509
file65.TextGrid,2,0.360,10,75,82,83,81,81,74,61,54,41,69.638
file650.TextGrid,1,0.330,32,55,56,71,70,57,49,45,37,54,53.558
file650.TextGrid,2,0.280,54,54,56,68,68,70,66,72,72,59,64.741
file651.TextGrid,1,0.220,81,82,72,65,65,59,56,58,77,83,68.485
file651.TextGrid,2,0.490,83,84,85,80,67,57,58,54,45,36,65.745
file652.TextGrid,1,0.200,29,33,34,28,28,31,29,51,72,76,39.705
file652.TextGrid,2,0.450,76,74,73,82,77,79,70,61,51,37,69.203
file653.TextGrid,1,0.310,44,70,68,61,57,78,79,69,63,69,67.289
file653.TextGrid,2,0.390,69,76,78,79,71,64,62,60,51,45,66.635
file654.TextGrid,1,0.140,43,60,74,78,80,82,82,82,81,79,75.614
file654.TextGrid,2,0.760,79,79,84,80,75,72,58,54,42,34,66.608
file655.TextGrid,1,0.350,5,44,48,49,46,46,72,79,76,67,55.570
file655.TextGrid,2,0.230,67,68,77,78,77,76,73,64,61,59,70.857
file656.TextGrid,1,0.260,4,51,75,79,80,77,75,76,75,72,70.257
file656.TextGrid,2,0.790,72,62,81,83,82,82,76,63,44,14,68.501
file657.TextGrid,1,0.320,54,67,70,76,83,84,84,84,82,73,77.572
file657.TextGrid,2,0.630,73,66,66,80,74,66,56,53,50,42,63.447
file658.TextGrid,1,0.280,28,63,81,80,77,75,72,64,60,60,67.921
file658.TextGrid,2,0.320,60,63,71,66,74,75,75,74,74,64,70.119
file659.TextGrid,1,0.420,27,41,51,57,57,75,81,72,58,56,60.095
file659.TextGrid,2,0.410,56,63,67,72,82,81,81,81,71,64,72.509
file66.TextGrid,1,0.210,43,60,65,75,71,63,56,57,48,40,59.867
file66.TextGrid,2,0.320,40,60,76,76,78,76,75,78,78,68,72.627
file660.TextGrid,1,0.210,48,68,70,73,78,74,65,64,60,59,67.617
file660.TextGrid,2,0.450,59,57,69,75,73,70,62,57,48,37,62.321
file661.TextGrid,1,0.310,-2,40,53,54,54,61,79,80,74,33,58.386
file661.TextGrid,2,0.060,33,25,16,7,-0.6,-7,-13,-20,-30,-24,-3.120
file662.TextGrid,1,0.280,37,74,80,82,83,78,76,74,67,70,74.338
file662.TextGrid,2,0.450,70,80,81,81,76,64,53,55,46,32,65.881
file663.TextGrid,1,0.280,26,64,74,82,72,76,76,64,54,60,67.283
file663.TextGrid,2,0.430,60,85,83,86,85,83,67,64,63,56,74.816
file664.TextGrid,1,0.380,8,62,71,70,71,73,70,62,47,39,61.941
file664.TextGrid,2,0.430,39,74,80,83,82,80,75,64,55,42,70.472
file665.TextGrid,1,0.090,30,37,49,58,69,76,79,78,74,68,63.170
file665.TextGrid,2,0.450,68,56,76,76,77,73,68,56,45,41,63.922
file666.TextGrid,1,0.310,65,75,78,80,80,80,80,80,77,71,77.450
file666.TextGrid,2,0.520,71,67,70,74,74,71,61,49,38,16,61.083
file667.TextGrid,1,0.570,23,66,68,76,83,81,82,82,79,82,75.469
file667.TextGrid,2,0.260,82,81,80,79,79,79,67,65,60,54,73.264
file668.TextGrid,1,0.310,26,69,84,72,71,68,60,54,58,51,63.543
file668.TextGrid,2,0.340,51,70,76,73,72,62,56,44,38,33,59.274
file669.TextGrid,1,0.260,52,72,78,79,71,52,51,52,47,48,61.515
file669.TextGrid,2,0.260,48,60,65,66,72,74,71,68,53,44,63.949
file67.TextGrid,1,0.250,24,65,76,76,76,75,72,72,72,59,70.092
file67.TextGrid,2,0.570,59,53,76,76,71,66,56,49,44,24,60.194
file670.TextGrid,1,0.460,2,32,39,59,71,76,78,80,80,74,62.388
file670.TextGrid,2,0.470,74,60,52,72,75,71,58,56,50,30,61.442
file671.TextGrid,1,0.240,27,67,79,81,82,82,80,75,78,78,75.292
file671.TextGrid,2,0.570,78,81,79,60,58,54,44,40,30,27,56.042
file672.TextGrid,1,0.220,46,70,78,80,81,83,84,85,75,69,77.335
file672.TextGrid,2,0.330,69,67,66,64,63,81,82,81,74,70,72.352
file673.TextGrid,1,0.230,75,78,78,65,47,28,29,64,52,56,56.627
file673.TextGrid,2,0.330,56,67,69,68,72,72,69,65,43,18,62.586
file674.TextGrid,1,0.330,79,84,84,82,82,84,77,65,62,54,76.433
file674.TextGrid,2,0.400,54,72,77,79,76,74,68,63,55,46,67.943
file675.TextGrid,1,0.400,24,59,57,59,65,73,76,77,73,69,66.174
file675.TextGrid,2,0.260,69,67,71,68,67,62,49,43,39,15,56.705
file676.TextGrid,1,0.190,27,56,76,75,70,74,73,67,59,53,65.488
file676.TextGrid,2,0.310,53,64,78,78,75,72,68,58,51,42,65.356
file677.TextGrid,1,0.230,38,54,61,74,82,82,74,72,66,73,69.111
file677.TextGrid,2,0.520,73,73,76,76,75,64,53,45,45,40,62.794
file678.TextGrid,1,0.090,57,65,74,78,78,75,73,73,73,72,72.607
file678.TextGrid,2,0.650,72,84,81,78,75,60,61,48,42,27,64.466
file679.TextGrid,1,0.130,44,66,75,77,79,79,78,78,77,78,74.672
file679.TextGrid,2,0.710,78,80,80,76,73,69,54,52,38,27,64.033
file68.TextGrid,1,0.220,22,49,57,78,76,73,71,63,66,64,64.065
file68.TextGrid,2,0.460,64,77,75,72,78,63,59,54,54,44,65.525
file680.TextGrid,1,0.190,31,32,51,70,77,79,82,81,78,78,67.213
file680.TextGrid,2,0.320,78,81,84,82,71,69,80,79,76,74,77.814
file681.TextGrid,1,0.500,8,38,48,76,78,80,77,74,67,62,63.844
file681.TextGrid,2,0.330,62,50,52,51,47,55,58,52,49,--undefined--,51.458
file682.TextGrid,1,0.340,58,63,68,79,81,80,78,71,64,65,71.351
file682.TextGrid,2,0.450,65,76,73,69,55,54,51,51,49,27,58.555
file683.TextGrid,1,0.190,53,66,71,70,74,78,79,80,79,73,73.723
file683.TextGrid,2,0.360,73,70,68,67,76,74,74,68,56,47,68.222
file684.TextGrid,1,0.480,35,51,53,83,82,71,64,57,64,64,64.491
file684.TextGrid,2,0.300,64,70,74,74,73,70,67,59,51,46,66.018
file685.TextGrid,1,0.410,15,51,53,52,73,77,79,78,80,77,66.129
file685.TextGrid,2,0.330,77,76,73,71,74,77,77,70,60,37,70.635
file686.TextGrid,1,0.150,30,43,62,74,78,78,73,62,56,50,62.718
file686.TextGrid,2,0.610,50,50,61,80,81,77,71,63,51,45,65.106
file687.TextGrid,1,0.180,21,51,61,76,80,80,80,80,78,78,70.689
file687.TextGrid,2,0.280,78,73,74,77,78,69,64,57,56,52,68.055
file688.TextGrid,1,0.130,74,76,77,78,80,80,79,78,76,72,77.325
file688.TextGrid,2,0.250,72,67,65,70,71,69,67,62,54,40,64.475
file689.TextGrid,1,0.130,41,62,69,70,70,71,73,75,74,71,69.172
file689.TextGrid,2,0.520,71,65,67,75,76,65,54,49,43,34,60.084
file69.TextGrid,1,0.270,18,41,54,61,63,80,81,80,79,76,65.379
file69.TextGrid,2,0.380,76,73,75,76,66,61,61,59,51,41,64.677
file690.TextGrid,1,0.240,35,60,69,77,80,80,79,79,78,73,73.160
file690.TextGrid,2,0.450,73,64,76,77,72,60,51,47,42,32,59.772
file691.TextGrid,1,0.070,78,80,81,81,82,82,82,81,80,78,80.621
file691.TextGrid,2,0.630,78,69,83,79,78,66,62,55,50,35,66.187
file692.TextGrid,1,0.360,26,56,67,69,82,79,77,76,77,79,70.712
file692.TextGrid,2,0.270,79,76,66,57,53,46,45,45,41,33,53.995
file693.TextGrid,1,0.110,28,41,61,66,73,80,81,82,81,77,68.427
file693.TextGrid,2,0.490,77,75,74,74,75,62,54,50,37,34,61.517
file694.TextGrid,1,0.090,77,79,77,74,72,69,66,66,67,70,71.521
file694.TextGrid,2,0.440,70,79,78,76,67,61,50,45,50,44,62.810
file695.TextGrid,1,0.190,19,40,62,68,65,70,75,76,78,79,64.886
file695.TextGrid,2,0.430,79,72,67,66,59,51,47,44,40,29,55.494
file696.TextGrid,1,0.330,4,45,59,60,61,61,65,79,79,71,61.329
file696.TextGrid,2,0.280,71,61,57,77,82,82,79,79,77,73,73.955
file697.TextGrid,1,0.350,4,49,62,66,67,82,81,77,75,70,66.741
file697.TextGrid,2,0.500,70,65,69,73,75,73,65,64,53,47,66.289
file698.TextGrid,1,0.450,15,43,50,64,82,82,82,81,78,68,67.800
file698.TextGrid,2,0.320,68,58,52,55,70,74,74,74,70,43,64.506
file699.TextGrid,1,0.200,51,72,76,78,76,74,70,73,73,69,72.795
file699.TextGrid,2,0.660,69,70,71,70,69,60,57,55,38,--undefined--,59.884
file7.TextGrid,1,0.280,28,68,72,80,85,84,77,70,71,74,73.385
file7.TextGrid,2,0.630,74,80,78,79,77,76,65,57,52,34,68.550
file70.TextGrid,1,0.360,-16,51,62,68,69,68,71,78,77,75,65.390
file70.TextGrid,2,0.390,75,79,79,76,74,64,60,55,49,32,65.597
file700.TextGrid,1,0.180,64,69,71,73,80,83,82,79,73,63,74.861
file700.TextGrid,2,0.460,63,55,74,80,77,74,56,49,46,19,61.565
file701.TextGrid,1,0.250,27,41,52,58,63,75,75,76,77,76,63.094
file701.TextGrid,2,0.460,76,67,77,78,70,64,55,47,42,38,61.811
file702.TextGrid,1,0.220,26,61,79,81,79,76,76,76,77,77,73.303
file702.TextGrid,2,0.460,77,78,77,74,66,69,70,65,50,42,68.022
file703.TextGrid,1,0.150,9,44,59,58,61,68,70,71,71,67,60.057
file703.TextGrid,2,0.520,67,60,81,81,73,72,60,60,55,33,66.343
file704.TextGrid,1,0.370,37,51,55,54,53,73,81,84,76,73,64.617
file704.TextGrid,2,0.530,73,76,72,72,77,79,78,62,59,55,70.399
file705.TextGrid,1,0.240,31,66,64,68,65,80,80,78,76,74,70.758
file705.TextGrid,2,0.290,74,75,68,62,62,63,63,58,47,34,61.248
file706.TextGrid,1,0.230,37,41,56,61,62,59,72,76,74,66,61.528
file706.TextGrid,2,0.380,66,59,53,42,60,69,63,56,43,37,56.005
file707.TextGrid,1,0.200,9,14,27,37,67,73,70,70,72,70,52.386
file707.TextGrid,2,0.260,70,64,61,66,63,59,46,39,29,25,53.035
file708.TextGrid,1,0.470,50,84,71,67,65,75,80,79,78,63,73.804
file708.TextGrid,2,0.150,63,61,60,56,54,53,52,50,47,43,53.958
file709.TextGrid,1,0.220,42,73,81,82,82,77,71,70,73,74,74.124
file709.TextGrid,2,0.450,74,78,81,80,77,63,56,51,47,40,65.800
file71.TextGrid,1,0.190,27,33,40,42,49,71,76,77,75,72,57.070
file71.TextGrid,2,0.190,72,64,66,68,72,72,72,69,55,52,66.767
file710.TextGrid,1,0.150,79,79,70,63,60,63,68,62,54,53,64.989
file710.TextGrid,2,0.400,53,63,78,77,75,64,58,53,47,41,62.630
file711.TextGrid,1,0.250,37,41,52,78,82,83,84,79,78,76,70.575
file711.TextGrid,2,0.380,76,69,66,65,76,74,67,58,47,37,64.521
file712.TextGrid,1,0.240,72,78,81,76,62,49,48,47,43,55,60.465
file712.TextGrid,2,0.500,55,65,73,73,71,51,50,49,49,42,59.114
file713.TextGrid,1,0.500,-0.6,57,63,69,79,78,73,65,63,63,64.854
file713.TextGrid,2,0.310,63,64,68,69,70,70,67,63,54,38,64.240
file714.TextGrid,1,0.240,40,70,78,78,82,82,77,76,67,77,74.456
file714.TextGrid,2,0.200,77,81,73,79,83,82,84,83,82,77,80.570
file715.TextGrid,1,0.230,31,62,65,73,80,81,79,74,72,74,71.181
file715.TextGrid,2,0.470,74,72,73,74,71,61,48,46,39,32,59.882
file716.TextGrid,1,0.340,5,49,59,62,64,66,73,85,85,76,65.952
file716.TextGrid,2,0.340,76,76,78,80,77,73,61,53,43,25,66.060
file717.TextGrid,1,0.120,84,85,85,85,85,84,80,76,75,77,81.899
file717.TextGrid,2,0.470,77,84,85,84,74,74,69,59,46,17,69.100
file718.TextGrid,1,0.270,5,51,62,68,69,70,79,81,81,69,66.957
file718.TextGrid,2,0.380,69,61,76,78,75,69,65,64,59,32,66.191
file719.TextGrid,1,0.250,23,50,78,82,81,77,75,71,65,59,69.009
file719.TextGrid,2,0.540,59,57,75,79,66,56,51,44,33,24,56.067
file72.TextGrid,1,0.290,24,55,63,66,65,70,75,78,78,70,67.081
file72.TextGrid,2,0.420,70,61,60,72,71,68,61,59,54,41,62.341
file720.TextGrid,1,0.140,49,66,71,69,68,76,84,84,82,75,73.825
file720.TextGrid,2,0.360,75,68,71,75,74,71,70,61,53,39,66.531
file721.TextGrid,1,0.320,24,56,53,44,72,71,73,70,63,56,60.525
file721.TextGrid,2,0.430,56,52,69,69,66,63,65,56,45,34,58.954
file722.TextGrid,1,0.310,39,48,56,58,67,79,80,79,78,67,66.157
file722.TextGrid,2,0.330,67,58,64,77,77,72,72,67,59,50,67.514
file723.TextGrid,1,0.380,29,71,68,78,82,83,81,82,80,70,75.833
file723.TextGrid,2,0.240,70,51,45,57,69,68,69,68,64,49,61.214
file724.TextGrid,1,0.620,19,67,70,82,79,60,79,76,58,42,69.132
file724.TextGrid,2,0.040,42,40,37,34,31,29,28,27,26,24,31.550
file725.TextGrid,1,0.360,26,48,59,61,63,81,82,71,59,58,63.125
file725.TextGrid,2,0.500,58,58,56,56,81,79,72,63,60,40,64.306
file726.TextGrid,1,0.080,11,9,29,45,55,63,68,70,70,67,49.913
file726.TextGrid,2,0.370,67,61,55,66,70,69,70,75,67,58,65.413
file727.TextGrid,1,0.270,26,34,50,56,58,75,75,75,77,75,61.144
file727.TextGrid,2,0.360,75,67,70,77,79,75,67,56,49,41,66.277
file728.TextGrid,1,0.180,23,50,67,78,81,79,70,67,67,66,67.013
file728.TextGrid,2,0.440,66,76,73,74,74,73,63,56,48,38,65.602
file729.TextGrid,1,0.300,27,46,62,62,78,82,77,67,59,55,62.991
file729.TextGrid,2,0.380,55,67,82,83,76,61,57,52,51,44,64.325
file73.TextGrid,1,0.150,28,38,59,68,67,69,71,73,74,74,63.445
file73.TextGrid,2,0.510,74,73,77,77,70,61,65,62,55,38,66.550
file730.TextGrid,1,0.070,65,68,69,71,72,73,74,74,74,73,71.739
file730.TextGrid,2,0.670,73,24,60,73,71,72,69,63,59,41,62.593
file731.TextGrid,1,0.530,38,69,81,68,70,79,78,64,54,44,68.207
file731.TextGrid,2,0.140,44,42,44,45,44,42,40,37,33,30,40.453
file732.TextGrid,1,0.250,35,67,74,73,73,72,64,67,61,59,67.087
file732.TextGrid,2,0.710,59,46,45,74,75,75,68,62,57,24,60.820
file733.TextGrid,1,0.240,27,67,79,81,82,82,80,75,78,78,75.292
file733.TextGrid,2,0.570,78,81,79,60,58,54,44,40,30,27,56.042
file734.TextGrid,1,0.560,-20,55,65,68,81,82,63,53,43,8,57.294
file734.TextGrid,2,0.340,8,65,76,78,76,70,59,49,40,32,59.651
file735.TextGrid,1,0.550,11,82,84,76,67,64,74,69,62,58,69.375
file735.TextGrid,2,0.090,58,55,52,55,58,57,52,47,42,35,51.564
file736.TextGrid,1,0.500,-8,65,70,74,84,77,69,63,64,68,67.760
file736.TextGrid,2,0.200,68,75,78,77,80,80,78,70,67,67,74.450
file737.TextGrid,1,0.280,9,54,64,67,70,73,81,82,82,72,68.956
file737.TextGrid,2,0.360,72,56,54,63,79,79,78,64,31,34,61.303
file738.TextGrid,1,0.270,69,77,82,73,59,54,50,49,50,58,61.900
file738.TextGrid,2,0.530,58,66,66,70,69,64,60,54,46,26,60.417
file739.TextGrid,1,0.220,65,70,72,74,74,74,75,75,75,74,73.182
file739.TextGrid,2,0.390,74,71,62,52,58,67,67,64,61,47,62.648
file74.TextGrid,1,0.290,28,67,75,80,80,74,76,76,75,70,72.719
file74.TextGrid,2,0.350,70,75,75,71,67,59,51,45,41,32,59.275
file740.TextGrid,1,0.270,53,63,64,64,63,60,76,82,80,72,68.526
file740.TextGrid,2,0.560,72,59,56,77,73,68,71,71,56,33,65.524
file741.TextGrid,1,0.170,50,57,64,66,66,69,72,75,75,74,67.123
file741.TextGrid,2,0.170,74,73,73,72,73,74,71,62,59,65,69.611
file742.TextGrid,1,0.250,35,53,55,65,69,72,76,79,77,59,66.613
file742.TextGrid,2,0.440,59,9,68,75,72,59,51,51,49,36,54.100
file743.TextGrid,1,0.210,13,54,70,71,69,64,63,76,77,71,65.306
file743.TextGrid,2,0.460,71,62,64,65,75,72,67,63,45,30,62.450
file744.TextGrid,1,0.050,71,72,73,74,75,76,75,75,74,72,73.863
file744.TextGrid,2,0.700,72,58,73,72,71,70,63,59,45,15,61.904
file745.TextGrid,1,0.300,58,59,62,64,66,67,77,81,82,78,69.718
file745.TextGrid,2,0.560,78,74,82,80,74,71,62,55,46,18,66.620
file746.TextGrid,1,0.290,65,72,70,68,67,78,84,82,82,76,75.116
file746.TextGrid,2,0.430,76,77,82,82,80,68,66,61,54,34,69.763
file747.TextGrid,1,0.280,24,44,56,64,81,80,81,78,64,62,65.984
file747.TextGrid,2,0.340,62,72,80,80,70,64,60,57,53,49,65.596
file748.TextGrid,1,0.160,37,52,69,71,72,82,84,84,83,77,72.837
file748.TextGrid,2,0.530,77,79,81,80,73,62,54,48,44,38,63.661
file749.TextGrid,1,0.240,33,66,69,67,72,76,78,78,76,72,70.976
file749.TextGrid,2,0.440,72,72,75,75,67,57,52,48,41,33,60.005
file75.TextGrid,1,0.320,40,57,62,63,68,79,82,80,74,64,69.044
file75.TextGrid,2,0.400,64,58,51,48,50,69,77,75,67,34,60.733
file750.TextGrid,1,0.280,37,70,74,74,79,79,79,77,77,75,74.136
file750.TextGrid,2,0.340,75,77,80,80,73,61,57,51,44,44,64.746
